CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;ID JUGADOR;ID EQUIPO;ID PARTIDO
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;14;Take;2283;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;11;Becker;27349;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;17;Sergio Gómez;1501;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;1;27;Aramburu;30783;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;3;Aihen;2030;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;16;Olasagasti;26466;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;4;Zubimendi;2123;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;31;Martin;31599;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;7;Barrene;2037;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;24;Sucic;9859;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;19;Sadiq;4040;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;28;Marin;27004;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Real Sociedad;Total Partido;0;25;Magunazelaia;26940;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Rayo Vallecano;Total Partido;1;21;Embarba;411;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Rayo Vallecano;Total Partido;1;11;Nteka;2202;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Rayo Vallecano;Total Partido;0;19;De Frutos;2180;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Rayo Vallecano;Total Partido;0;23;Óscar V.;1856;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Rayo Vallecano;Total Partido;0;16;A. Mumin;18239;43;11117
